Rating,Review,Comments
5,Worst experience ever!,Camera is so badREAD MORE
3,Good quality product,Nice performanceREAD MORE
5,Super!,Mobile is awesome under 12k but display touch is not so goodREAD MORE
5,Super!,This is awesomeREAD MORE
3,Terrible product,"Don't purchase this , camera Quality is very poor.READ MORE"
5,Terrific,Realme powerBestREAD MORE
4,Great product,Very Good and Excellent phoneREAD MORE
5,Terrible product,Below average not value for moneyREAD MORE
5,Best in the market!,better product  . selfie 👌🏻👌🏻👌🏻.battery 👌🏻👌🏻👌🏻.performance ok. display good.READ MORE
5,Highly recommended,Superb phone. Awesome cameras and the bad thing is display resolutions is low..READ MORE
3,Simply awesome,GoodREAD MORE
5,Horrible,Network problemsREAD MORE
5,Could be way better,"Camera, display badREAD MORE"
5,Just wow!,Batter phoneREAD MORE
5,Simply awesome,The mobile was superREAD MORE
5,Horrible,"My mobile got Software problem in just 3days,READ MORE"
4,Awesome,"Good Mobile and cemra,battaryREAD MORE"
5,Brilliant,NiceREAD MORE
5,Waste of money!,Unsatisfied with display Nd cameras also not goodMay be best phn under 10kREAD MORE
5,Wonderful,Cold shut and fingerprint lag issue is thereREAD MORE
5,Delightful,Super selfieREAD MORE
4,Super!,Good phone in this range😍READ MORE
5,Wonderful,Camera is good.....but sound is not goodREAD MORE
5,Best in the market!,Best budget phone & one of the best phone of realmeREAD MORE
5,Best in the market!,"Excellent,best budget phone in 128gbREAD MORE"
3,Simply awesome,goodREAD MORE
5,Perfect product!,Not badREAD MORE
4,Just wow!,GREAT PRODUCT VALUE FOR MANYREAD MORE
5,Pretty good,Fully stylish Camera 10/10Best performersNREAD MORE
5,Brilliant,Mainly charger made in China. I'm discpointed that one.Mobile very slow.I'm not satisfied this one.READ MORE
5,Worth every penny,Great phone at this price.READ MORE
5,Awesome,GoodREAD MORE
5,Brilliant,Very nice phoneREAD MORE
5,Must buy!,Good productREAD MORE
5,Perfect product!,Superb performanceREAD MORE
5,Wonderful,Nice phone..worth of money better in this segment..READ MORE
5,Horrible,Display quality is very bad.It doesn't support even 720p videos on YouTube.READ MORE
4,Fabulous!,Nice mobile phone in this price thanka flifkart and realmeREAD MORE
5,Hated it!,Charging very very bad 3hours charging Realme narzo 10READ MORE
5,Unsatisfactory,Worst products purchased from Flipkart sach a bad experience never suggest anyone for this mobilr quality issues...Display not expected as i think.Camera 48 mp so bad never trust megapixel Performance is very badREAD MORE
5,Value-for-money,Nice cameraBest performanceGood battery pikpup... Over all super product... Tq flifkartREAD MORE
5,Just okay,Was it a new phone or already used one. Because surprised to see the screen guard on it already.READ MORE
5,Useless product,Display poor qualityREAD MORE
5,Terrific purchase,realme marzi 10 are very exllent phone battery and camera is very nice..READ MORE
5,Nice product,Good Phone i Love this awesome performance...READ MORE
4,Expected a better product,*camera quality very bad and fingerprint very slow for unlock the phone* battery performance hundred percent battery used in 9 hours*gaming not smoothly work frame drop for pubg gamingREAD MORE
4,Worst experience ever!,Hanging very much.....It's slow phone Don't waste ur moneyREAD MORE
4,Super!,Very nice cameraREAD MORE
4,Good quality product,Very nice jammikuntaREAD MORE
5,Don't waste your money,Yaar camera is very bad... don't go on mega pixel.. only battery backup is goodREAD MORE
5,Highly recommended,"Value for money at this range ,Good camera qualityREAD MORE"
5,Super!,Killer phoneREAD MORE
5,Waste of money!,display is very poor don't buy itREAD MORE
5,Useless product,"Resolution of this mobile is very bad. Picture quality third class, display third class. Video Pixel of this mobile not up to make only 720 pixel which is not available to play HD Vedioes... If you are YouTuber please don't buy this item......READ MORE"
4,Hated it!,Not value for money at this price range. Redmi note 8 far better than Narzo 10.READ MORE
4,Worst experience ever!,Please do not buy this product There is no return policy it can only be replacedit has over heating and many issuesit hangs and works very slowtoo bad productREAD MORE
4,Best in the market!,add features are greatREAD MORE
5,Not recommended at all,Guys don't buy this mobile Price highWorst display Worst cameraGuys believe me don't buyChose another mobile ..13k 14k have best display and camera mobilesREAD MORE
4,Absolute rubbish!,"Guys , please don't purchase this phone. display quality vary poor (0/5) . Camera is more then very disgusting (1/5) Just one day I purchased this phone but It's literally Hank !! don't handle facebook app & instagram .! dear gamears please don't waste your money . It's literally wasted my money . I promise , I never purchase any realme phones. so, Iwill try to return this phone ,but flipkart don't accept return this phone ,it's only replacement policy...! so, guys please avoid all realme pho...READ MORE"
5,Good,finger unlock not good..takes longer timeREAD MORE
5,Mind-blowing purchase,Super excitedREAD MORE
4,Highly recommended,It not lack in free fire.READ MORE
4,Worth every penny,NiceREAD MORE
4,Must buy!,GoodREAD MORE
5,Terrific purchase,Nice quality phone.Value for money.READ MORE
5,Delightful,Well battery pick upREAD MORE
5,Good quality product,Display resolution would be more better.But overall performance is fabulous.READ MORE
5,Just okay,Average mobile onlyREAD MORE
5,Wonderful,Good the bestREAD MORE
5,Wonderful,Nice mobile this budgetREAD MORE
4,Highly recommended,Very interesting mobileREAD MORE
4,Fabulous!,SuperbREAD MORE
5,Worth the money,Good productREAD MORE
5,Wonderful,"Very nice this price and good looking, nice performanceREAD MORE"
5,Worst experience ever!,Charging me over heatingREAD MORE
5,Best in the market!,this phone is just assumedREAD MORE
5,Highly recommended,Good mobileREAD MORE
5,Just okay,Too heavy as compared to normal mobile and also the screen size is also large.READ MORE
5,Perfect product!,AwesomeREAD MORE
5,Good quality product,Value for moneyREAD MORE
5,Classy product,Awesome phone.READ MORE
5,Mind-blowing purchase,Phone is excellent in 4/128gb variant in this price range (11999). Night mode & selfie camera is good. Display & battery performance is very good.READ MORE
4,Perfect product!,very nice mobile friendsREAD MORE
5,Good quality product,I ordered this mobile for my frnd and he really liked it.READ MORE
5,Excellent,GoodREAD MORE
5,Best in the market!,Must buyREAD MORE
5,Good choice,NiceREAD MORE
5,Decent product,Good justREAD MORE
5,Awesome,It is very best phoneREAD MORE
4,Terrific purchase,Very goodREAD MORE
5,Awesome,Useable product 💯READ MORE
5,Best in the market!,Super delivery Super FlipkartREAD MORE
5,Fabulous!,goodREAD MORE
4,Delightful,OkREAD MORE
5,Pretty good,"Phone is amazing. but I didn't get headset with it. In the case, it is written 1N headset. But I didn't get it.Otherwise that the phone is amazing.READ MORE"
5,Wonderful,AwesomeREAD MORE
5,Excellent,Nice looking good 👌😌😊👌READ MORE
3,Terrific purchase,Nice mobileREAD MORE
3,Great product,Best product in this priceREAD MORE
4,Very Good,this product is good and also betray backup is strong.READ MORE
5,Mind-blowing purchase,Good oneREAD MORE
4,Wonderful,NicREAD MORE
5,Classy product,Better than SamsungREAD MORE
5,Fabulous!,Very nice product it's camera power is too good I love this product keep it up!! Thank you FlipkartREAD MORE
5,Value-for-money,Overall performance of phone is good But I fill it's finger print scanner is responding very lateREAD MORE
4,Good choice,"Best mobile , camera  good , budget smartphones 48 megapixel cameraREAD MORE"
5,Terrific purchase,Very goodREAD MORE
5,Perfect product!,Best phone in this amountREAD MORE
4,Delightful,Great!READ MORE
5,Wonderful,GoodREAD MORE
4,Mind-blowing purchase,NiceeeREAD MORE
5,Perfect product!,GoodREAD MORE
5,Very poor,Mediateck process and then poor performanceREAD MORE
5,Pretty good,SuperREAD MORE
4,Worth every penny,Good phoneREAD MORE
5,Just okay,godREAD MORE
5,Wonderful,Awsome mobile... Just like.... WowREAD MORE
5,Mind-blowing purchase,Awesome productREAD MORE
3,Just wow!,Super productREAD MORE
4,Nice,Charging slow..... otherwise mobile is goodREAD MORE
5,Must buy!,AwesomeREAD MORE
5,Great product,Nothing to write its awesome.READ MORE
5,Simply awesome,This mobile is niceREAD MORE
5,Not good,Camera is very badREAD MORE
4,Nice product,Mobile is good but charger 18w not workingREAD MORE
5,Wonderful,Good phone..nice backgroundREAD MORE
5,Simply awesome,very nice productREAD MORE
5,Terrific,Wow amazing phone .... Recommend to everyone .....I give 5 starREAD MORE
5,Terrific purchase,Nice budget phoneI love it😍READ MORE
5,Fabulous!,Delivery 4 days before of expected delivery date. Amazing product with splendid features. I'm really very happy to say that such a great specificatinal smartphone l have......READ MORE
3,Excellent,Nice productREAD MORE
5,Terrific,Ossum lookingDelivery so late please fast delivery kariyeREAD MORE
5,Wonderful,1)Camera 7/102) Battery 9/103) performance 8/104)Built quality 8/105) Storage 9/10 camera should be improved & Display may be better . those who need much space in low price it's a better option but camera quality should be better .camera not up to markREAD MORE
5,Worth every penny,Good using 2 days ...READ MORE
5,Delightful,i got my new mobile its very nice...tq flipkartREAD MORE
4,Terrific purchase,GoodREAD MORE
5,Decent product,Camera not satisfied this mobile just okREAD MORE
5,Really Nice,woow......!!!!beautiful productvalue of moneyall to all goodREAD MORE
5,Awesome,Good phone nice camera can be a little bit more good if detailing comes with fine PixelsREAD MORE
4,Awesome,GudREAD MORE
5,Good choice,Good mobile and thank you flipkart for faster delivery. I am excited..READ MORE
5,Terrific purchase,Good productREAD MORE
5,Nice product,Very good mobileREAD MORE
5,Fabulous!,AwesomeREAD MORE
4,Expected a better product,Not bad alsonot good🙏🙏READ MORE
3,Absolute rubbish!,Zero/10 bad productsREAD MORE
3,Fair,Good productsREAD MORE
5,Excellent,Very good products ...and phone camera very good and .velu of money better. .I am using 1 month ....no hange. Display bhe accha h aaram se use ker sakte h ...continues play pubg ..battery time almost 60 hours ...........so very good products I am happy ..or me isee use kerne k baad 1 phone or mangwaya h ye wala he ....mene 2-3 phone buy kiye h alag alag logo k liye sabhi ko pashand aaya h ...........thanku so muchREAD MORE
5,Highly recommended,Superrrrr...READ MORE
5,Fair,Overall the performance is good but it heats while chargingREAD MORE
5,Excellent,So nice phone i love it😍😍READ MORE
4,Good choice,Valuable phone for this price I got it rs.11999 onlyREAD MORE
5,Highly recommended,Amazing 👌👌👌👌👌READ MORE
5,Wonderful,Nice phone and stylishREAD MORE
5,Not recommended at all,Not good productREAD MORE
4,Great product,Mobile superREAD MORE
5,Decent product,Not Good of BudgetREAD MORE
5,Terrific,NiceREAD MORE
3,Excellent,YoREAD MORE
5,Perfect product!,ExcellentREAD MORE
5,Classy product,Great. Thank you Realme and also to Flipkart for providing such a good quality phone within this price.READ MORE
5,Mind-blowing purchase,Best mobile narzo10READ MORE
5,Delightful,Value for moneyREAD MORE
5,Classy product,GoodREAD MORE
5,Mind-blowing purchase,Nice👍😊READ MORE
5,Terrific purchase,Outstanding product Today DeliverREAD MORE
5,Best in the market!,Good mobile in this budgetREAD MORE
5,Wonderful,It a a good product for this priceREAD MORE
4,Simply awesome,goodREAD MORE
4,Best in the market!,Best Inthe rangeREAD MORE
3,Simply awesome,Nice mobile but display is average best performanceREAD MORE
