Rating,Review,Comments
5,Very Good,"Camera is awesome...! Battery lasts for a whole day with mediocre usage and 2days if used only for whatsapp and calls.Gaming experience is good according to the price and specs. No lags. Havent faced heating issues... Phone just warms up a bit after 2 hours of continuous gaming on high graphics...! Most of the apps dont support 120 hz refresh rate, only the ui becomes butter smooth...READ MORE"
5,Delightful,"Performance & touch is superb,Battery is also good,But need to improve front camera it's not good,Back flash need to be some distance because it's too near by primary camera in night it's not too good due to flash .Fingerprint lock is awsomeREAD MORE"
5,Great product,"Excellent phone in this price segment nd literally it's  have perfect picture quality (Both camera z awesome), automatic screen brightness is perfect, feel the reality seriously with 120Hz, Sensor also gud.only issue with the Cover which along with phone when it deliver ,i have request that plz improve that Phone cover quality nd one more that improve or give any updation in phone battery so that it's backup will improve. Anyway i m happy with that Phone with fabulous features.READ MORE"
5,Best in the market!,Poco X2's bigger-than-usual 6.7-inch LCD display is great for gaming. Camera is best clarity is a bestREAD MORE
5,Must buy!,"Look i purchased this @18499 and I think it's pretty awesome 120hz really feels.This is a really sharp display i mean if you really play focused games zoom in and zoom out by scope in punha ,it's gonna hurt yours eyes.But if u are a casual user and want to buy a good mobile this is it.I absolutely loved it especially fast charging  If you think it's draining too much battery then use dark mode and it will give u 8-9 hours of screen on time and a standby about 26 hours with some usage.But...READ MORE"
4,Classy product,Good quality phone recently I purchased poco X2 Blue and I am very very happy with this phone. And also it's camera is so good than other phone even iPhone.READ MORE
4,Super!,Best mobile under this price and camera is best and display is superb and battery is also good quality by this mobile really such a good mobileREAD MORE
4,Wonderful,"Best phone except battery , love the camera , display is also good , sound is okay , best phone except battery !READ MORE"
5,Fabulous!,"4.8/5Coming to camera firstly, the depth senser in potrait mode and studio lightning is really cool...Edge detection is perfect., Also u can adjust the blur effect after click.Battery: If u pin ur poco device at 120Hz battery drainage will surely happen ( No worry its 27watt charger will cover it up) Try to operate at 60Hz for better performance. U won't feel much difference. Screen display awesome. Fingerprint sensor : Its really user friendly placed at the right spot👌Processor wor...READ MORE"
4,Good quality product,Poco X2 no doubt is one of the best budget phone under 20k.Bt after increase the price..many of you still think that buy it or not to buy...or going with moto one fusion plusLet's discuss about poco X2 pros and consPros:1. Sony imx 686 sensor is way to good and  great for photography2.display is great & u can easily compare with other lcd display phone...poco X2 is way better than this display.3.120hz refresh rate display is buttery smooth In every aspect4.video is awesome and stabili...READ MORE
5,Good choice,"Superb phone , outstanding performance Best budget phone under 20 k , I have suggested to all go for it without any doudtREAD MORE"
5,Wonderful,Best phone 120Hz display amazing  and value for money this is the best phone Performance superbREAD MORE
5,Must buy!,Amazing phone I don't know why battery ratings given on Flipkart are very lowAs in my ussage this phone last me for 1.5Day which in my opinion is amazing as the fast charger takes only 70minutes to charge fullCamera just mouth opening amazing pictures. And speed of doing anything is great. no lag IR blaster work so fastly and properlyREAD MORE
5,Value-for-money,"I m really sry much satisfied with Poco x2...The camera quality is super, The processor is too goodNeed to improve in audio because it is not Soo loud when we play music ....but while using ear phn it is Boombastic and one more thing there should be one one extra slot for sd card. Which makes this phn to the the top level. Overally but I m loving it😍🤩😍🤩🤩😍😘🤩READ MORE"
5,Must buy!,"!!!!!!!FULLY HONEST REVIEW?!!!!!ADDING THIS REVIEW AFTER 1 month of continuous usage. I got it before the delivery date, kudos to flipkart. It is  a very good phone . Good in terms of looks. Design, camera, display is better than any other in this price rangeOnly issue i faced for the  first few days was battery but after continuous optimisation, it is satisfactoryOtherwise 120hz display rocks and sony sensor  does a better job than samsung Isocell one. In the end, verdict is that  you ...READ MORE"
4,Awesome,Undoubtedly best phone in the range . Just set refresh rate to 60hz and boom the screen on time goes to 8-9 hrs.READ MORE
5,Fabulous!,"Perfect phone. Charging quality is excellent.camery is good.. battery drain is little fast but it has fast charging, Full charge within 45 minutes.. recommend to buy you without any hasitationREAD MORE"
5,Excellent,Everything is perfect and feels a good value for money.. Gives me a smooth experience and performance..Battery usually drains if runs at 120hz..but it's not a big problem.. it gives a fast charger too..POCO X2 is an ultimate beast at this price..no doubt..READ MORE
